Label,AnnRet,AnnVol,Sharpe,Sortino,MaxDD,TotalRet,Primary,Pair,Method,Window
VGT-VDE,-0.0176083189987708,0.06491004165732316,-1.041569490213741,-0.41319156933584655,-0.09245052282252197,-0.038726416229673655,VGT,VDE,ewma,5
VDE-VNQ,-0.031786418694570294,0.0784278740327067,-1.0428233546208698,-0.6077629330273051,-0.15706186834711633,-0.06747281238593417,VDE,VNQ,ewma,20
VIS-VDC,-0.02245078796281526,0.06937158591790264,-1.044387078717742,-0.5597394489680697,-0.11236773712562753,-0.04857281305226113,VIS,VDC,adaptive,20
VGT-VDC,-0.06176942346204683,0.10685312564748688,-1.0460098643326443,-0.9421567322011974,-0.2682436430542312,-0.12645633927883948,VGT,VDC,standard,5
VGT-VHT,-0.0544427740033824,0.09984635751197016,-1.046034894070734,-0.9213682092105205,-0.1720516071583852,-0.1122381774791168,VGT,VHT,adaptive,15
VAW-VDE,-0.03243847462536259,0.07878791614354519,-1.046333989531673,-0.6702007633887296,-0.15378352543972118,-0.06873557221777382,VAW,VDE,adaptive,5
VGT-VFH,-0.007170917654561385,0.05463864811831229,-1.0463457575078685,-0.20470594326665809,-0.053516366297950535,-0.017201129843698038,VGT,VFH,ewma,5
VGT-VCR,-0.02129018649979919,0.06804193111669801,-1.0477390240075648,-0.5200339500724644,-0.12952593073287666,-0.046188317112983324,VGT,VCR,standard,20
VDE-VIS,-0.032325130831729464,0.07837728879216217,-1.0503697193460722,-0.6453489721310823,-0.14386507372416502,-0.0684698882844631,VDE,VIS,standard,15
VAW-VOX,-0.02270572282407263,0.06896630627504122,-1.054220919620059,-0.505131274664649,-0.13564422223523054,-0.0490213240457924,VAW,VOX,standard,20
VDE-VHT,-0.031040061000530476,0.07686945092959117,-1.0542557546659113,-0.6203580392389211,-0.1499426814357533,-0.06584807539411297,VDE,VHT,ewma,20
VOX-VGT,-0.019403441543014408,0.06575794494017329,-1.0554381163547275,-0.44159559857187825,-0.12151119330272386,-0.042296512454605084,VOX,VGT,ewma,20
VHT-VAW,-0.016001465601033674,0.06244083232604515,-1.0570241161488054,-0.39414528017605244,-0.09102643577200475,-0.03532909556243036,VHT,VAW,standard,20
VAW-VGT,-0.03950819564331109,0.08440335078764055,-1.060481542593188,-0.7295056922708106,-0.1798147075982669,-0.08268876645703271,VAW,VGT,standard,15
VNQ-VCR,-0.0330725985534583,0.07831652111870245,-1.0607289160296989,-0.6340187357223249,-0.1926436922630006,-0.06986255532535224,VNQ,VCR,adaptive,5
VDC-VGT,-0.06405532468926968,0.10722936258729562,-1.0636575834946047,-0.9741732606488219,-0.1979280871979141,-0.13051723266294635,VDC,VGT,standard,20
VDC-VGT,-0.06844350074627159,0.11124223159085067,-1.0647350296055473,-0.9303389043811763,-0.24608192400692552,-0.13892216713542616,VDC,VGT,standard,15
VCR-VDE,-0.03730606072807681,0.08194733480243509,-1.0653923149369156,-0.6850189840985916,-0.18768707201506551,-0.07825280230577703,VCR,VDE,ewma,20
VPU-VIS,0.00305977916490063,0.04404110389874254,-1.065827526553884,0.09317015736165161,-0.06691179762996302,0.004192410803208535,VPU,VIS,ewma,5
VIS-VDC,-0.025626106664338736,0.07082596409583597,-1.0677737695459755,-0.6172115960546128,-0.11051046507571394,-0.05480229120421143,VIS,VDC,adaptive,15
VIS-VPU,-0.026985826375307605,0.07201938459826104,-1.0689597919331075,-0.5909248474224446,-0.1179378408442262,-0.05754397780633014,VIS,VPU,standard,20
VOX-VHT,-0.027878505189942736,0.07278537012082438,-1.069974708662794,-0.5870252458858378,-0.16464139026511415,-0.05933861907040994,VOX,VHT,adaptive,5
VGT-VDE,-0.0488707435070363,0.0922366628682772,-1.0719245518263505,-0.8154063239102273,-0.11667936100465959,-0.1009795000837137,VGT,VDE,ewma,15
VPU-VDC,0.017230411769140093,0.030542047075780825,-1.0729335905203774,0.894607195235916,-0.028849071186196285,0.03416634479407166,VPU,VDC,ewma,5
VGT-VCR,-0.025359676498084453,0.07022281615962213,-1.0731508734538047,-0.6145364801464047,-0.1273953230132845,-0.05421922612457397,VGT,VCR,adaptive,15
VDC-VGT,-0.06964116772114601,0.11141648365114007,-1.0738192752138764,-0.9666194565224994,-0.20119476965422833,-0.14100385966504048,VDC,VGT,adaptive,20
VOX-VGT,-0.02581464876819396,0.07049662969114341,-1.07543650101217,-0.5603927991201408,-0.12168670347133892,-0.055134182562069256,VOX,VGT,adaptive,10
VOX-VHT,-0.028805138299995606,0.07318306979344406,-1.0768219824943057,-0.633520271738917,-0.13134590607792074,-0.06113321664003346,VOX,VHT,standard,5
VAW-VPU,-0.02038623597712572,0.06525051607583594,-1.078707728461808,-0.5090220193626853,-0.11928411249290871,-0.04410330681060337,VAW,VPU,ewma,15
VGT-VDE,-0.06313873308340207,0.10465747414469456,-1.081038253674856,-0.9265226168070039,-0.20941725581143744,-0.12847053875029069,VGT,VDE,standard,20
VFH-VDC,-0.019481740947594202,0.06425504918777335,-1.0813428956306113,-0.4698815771763562,-0.13264127780734958,-0.042253843322027085,VFH,VDC,adaptive,5
VAW-VGT,-0.03702717965742225,0.08045079784932627,-1.0817441465330477,-0.7323109874460279,-0.17235219181982953,-0.07750952562687374,VAW,VGT,adaptive,5
VPU-VHT,-0.002866412976654894,0.048790235802569755,-1.083544936953767,-0.09627978043622719,-0.04862138327606069,-0.008089359621142211,VPU,VHT,ewma,10
VGT-VAW,-0.036549330530565305,0.07971317732749282,-1.0857593867446391,-0.728351040918298,-0.1276239600866622,-0.07651300689259566,VGT,VAW,ewma,20
VIS-VDE,-0.004984329130307474,0.05055553594806778,-1.0876025364816437,-0.15096354998782072,-0.08624856402802428,-0.012463965085686923,VIS,VDE,ewma,5
VCR-VDC,-0.04403515900450967,0.08631465031911814,-1.0894460981634935,-0.8024063468243712,-0.17841703941786446,-0.09126306493453362,VCR,VDC,adaptive,15
VNQ-VCR,-0.03309945215681642,0.07612530098550521,-1.0916141030777546,-0.6527209830245367,-0.17607167666970702,-0.06959655642208817,VNQ,VCR,standard,20
VGT-VCR,-0.02614677610551253,0.06971567186069355,-1.0922476119525841,-0.6407344868610118,-0.14721187626996668,-0.05564281252235226,VGT,VCR,adaptive,20
VCR-VDE,-0.05763352862295329,0.09842995079237216,-1.0935038345187749,-0.9247820678423014,-0.21769762515184288,-0.11767914877229269,VCR,VDE,adaptive,15
VHT-VOX,-0.026280814300108802,0.06955385026361904,-1.0967159116424692,-0.5732097842424698,-0.15342228521416446,-0.055890076296510216,VHT,VOX,adaptive,20
VOX-VDE,-0.051666350852805396,0.09252740043624892,-1.098770206160208,-0.8704465168963873,-0.1924724486535273,-0.10606032184454639,VOX,VDE,standard,15
VDE-VHT,-0.053188892103809574,0.09387202058490068,-1.0992507827237228,-0.9455549033403448,-0.21289898298453624,-0.10898954073355016,VDE,VHT,standard,10
VAW-VDE,-0.03877381428244292,0.08053533371407805,-1.102296472721075,-0.7646751471435677,-0.1753165694606721,-0.08074906158089279,VAW,VDE,standard,5
VOX-VDE,-0.04005681864576683,0.08169420811586574,-1.102364790880162,-0.7242367584870443,-0.14352375488384017,-0.08328949698356602,VOX,VDE,ewma,20
VOX-VHT,-0.020503640102470994,0.06371650534724155,-1.1065208256203152,-0.4762045687488359,-0.15005174511615715,-0.04414881178611607,VOX,VHT,ewma,15
VAW-VOX,-0.025128718633337703,0.067888098478189,-1.1066552211279703,-0.5715438301124297,-0.12225187697205775,-0.053489438622293606,VAW,VOX,standard,15
VFH-VOX,-0.016318727974811206,0.05985883684451622,-1.1079187547040816,-0.4305680910748153,-0.09531354275400827,-0.03563662132842149,VFH,VOX,adaptive,5
VCR-VPU,-0.01887539905074352,0.061966830739229414,-1.1114881659929792,-0.4795581404032219,-0.05733845362594303,-0.04079873152317404,VCR,VPU,ewma,5
VCR-VNQ,-0.009602220254815469,0.05360681283675142,-1.1118404005162892,-0.26404452652205124,-0.05509868499161086,-0.021874709064492404,VCR,VNQ,ewma,5
VCR-VDC,-0.043215805910555904,0.0838275122307386,-1.1119953751457585,-0.8204228052435287,-0.15895034782480555,-0.08938538546498909,VCR,VDC,standard,10
VDC-VGT,-0.06902516939043651,0.10703438192234177,-1.1120274369108287,-0.9839723606088641,-0.1919187720291674,-0.13912147340717695,VDC,VGT,adaptive,10
VHT-VOX,-0.025797846832601244,0.06805485419413317,-1.1137757582490797,-0.571185823069974,-0.15246003246648998,-0.054781097094829256,VHT,VOX,adaptive,15
VDE-VOX,-0.05226596650863746,0.09167669508443241,-1.1155066880896234,-0.8753205494266479,-0.1780061977804478,-0.1069940112869644,VDE,VOX,standard,15
VCR-VPU,-0.03780147926559292,0.07864066326297334,-1.116489556706635,-0.731142088135991,-0.15369331668237263,-0.07867113457398955,VCR,VPU,ewma,20
VFH-VPU,-0.02093945379122757,0.06349862912448669,-1.1171808709783861,-0.4763064460098753,-0.11312788552512765,-0.04495969809096945,VFH,VPU,ewma,20
VDE-VFH,-0.03340561169703182,0.07455106792345961,-1.1187715215919238,-0.6615871851754777,-0.17932756579672016,-0.06994667292285939,VDE,VFH,ewma,20
VDC-VNQ,-0.0046116185043896,0.048741171123875646,-1.1204412459765114,-0.145726718470183,-0.08594339447231192,-0.01155148626600977,VDC,VNQ,ewma,20
VDE-VPU,-0.04112863406222515,0.08123457830283545,-1.1217961115340005,-0.7646369543833902,-0.1343819508370131,-0.08518404036388261,VDE,VPU,ewma,15
VDC-VNQ,-0.00824154558062891,0.05179793210326219,-1.1243990486825033,-0.2546806111979903,-0.08149390801133394,-0.019016632840886283,VDC,VNQ,adaptive,15
VAW-VPU,-0.001031187391978417,0.045341294766234566,-1.1254902987459694,-0.03769145503984548,-0.057991091028100517,-0.004107345540796836,VAW,VPU,ewma,5
VOX-VPU,-0.03746377860357961,0.07766043216733205,-1.1262334777525393,-0.7597590503976956,-0.13776219727637884,-0.07790772430431658,VOX,VPU,ewma,20
VIS-VNQ,-0.021282998284850606,0.06309654772881348,-1.129744825203784,-0.5522521276551124,-0.09924599623262453,-0.04555700853137057,VIS,VNQ,standard,5
VDC-VGT,-0.05063936121101427,0.08878301135868556,-1.13354300187486,-0.8221921193646219,-0.1372300909834201,-0.10363252294595515,VDC,VGT,ewma,15
VDE-VDC,-0.05387329927808542,0.09144610075714502,-1.13589642880393,-0.8597126544500566,-0.20249090247567958,-0.10985153394293545,VDE,VDC,standard,15
VPU-VAW,-0.038005671663380994,0.077474330523419,-1.1359332964713844,-0.7557088476630871,-0.08303535859405109,-0.07888676795187155,VPU,VAW,adaptive,15
VAW-VNQ,-0.01587249692337422,0.057981559173746124,-1.136093921275595,-0.45531196094907067,-0.0940218451110556,-0.034557022878296983,VAW,VNQ,adaptive,15
VHT-VGT,-0.0455035854163287,0.08393244282904096,-1.1378625737232093,-0.7349588936427526,-0.18769765056498522,-0.0936093550279421,VHT,VGT,ewma,15
VPU-VAW,-0.0013831201352585486,0.045105414579765676,-1.1391785357474362,-0.042797782074374804,-0.05177094523007253,-0.004799851306115821,VPU,VAW,ewma,5
VGT-VOX,-0.030701456506594175,0.07082530032067051,-1.1394439012783293,-0.7454679672075617,-0.13478004443608949,-0.06436613329204333,VGT,VOX,adaptive,5
VHT-VOX,-0.020256836161618698,0.061531878116051916,-1.141795737635557,-0.4735689598265759,-0.09084615765766524,-0.043418443565009124,VHT,VOX,ewma,20
VCR-VFH,-0.022492082517523465,0.06306196579987919,-1.1495373098195163,-0.5744959986814017,-0.13526266472135795,-0.04786825309576037,VCR,VFH,adaptive,10
VFH-VGT,-0.049611238530975287,0.08658083969433715,-1.1504997974452582,-0.8383498294207098,-0.2110952275991812,-0.10142630150115672,VFH,VGT,standard,15
VGT-VAW,-0.04847532722612799,0.08554732168084919,-1.1511211022305194,-0.9336401653459299,-0.15237445360757096,-0.09919314919666777,VGT,VAW,adaptive,15
VDE-VPU,-0.0615388844343118,0.09657421756038063,-1.1549550931083112,-1.0483590105057885,-0.18423078954466354,-0.12422978075271529,VDE,VPU,standard,5
VDE-VAW,-0.03947582734243667,0.07738276314747941,-1.1562759418645954,-0.8008254351723806,-0.1648298391061822,-0.08158082681756262,VDE,VAW,standard,20
VDE-VNQ,-0.05738504506818374,0.09277800367796159,-1.1574407813399834,-1.0171532276973827,-0.21208002695171646,-0.11628001948182864,VDE,VNQ,standard,5
VCR-VGT,-0.01797854742698447,0.058717502395218224,-1.1577220531185333,-0.4468259647967068,-0.1215952868239174,-0.038715159158006385,VCR,VGT,ewma,15
VDE-VPU,-0.038483702495343344,0.07636955797376245,-1.158625306247586,-0.8034327469448487,-0.10957319412236488,-0.07960544498538791,VDE,VPU,ewma,10
VNQ-VCR,-0.04053290506267052,0.07809195876004603,-1.1593114899429262,-0.7872004944454788,-0.18808008829633327,-0.0836335656808489,VNQ,VCR,standard,15
VNQ-VHT,-0.010787940571664352,0.052429760537964214,-1.159416711957858,-0.3279709522485104,-0.0796171877728824,-0.02407344213429996,VNQ,VHT,adaptive,10
VFH-VAW,-0.013509597282820952,0.054768607975550006,-1.1595985297120044,-0.41194837442970633,-0.08902914952042151,-0.02962320281461528,VFH,VAW,standard,5
VGT-VNQ,-0.06985768519043911,0.10333997665742754,-1.1598385161994742,-1.1041698972115825,-0.23220167635165778,-0.1398737680010933,VGT,VNQ,standard,5
VOX-VDE,-0.03338166365406728,0.07182630004567628,-1.1608792823943679,-0.707941109227962,-0.13122368624933256,-0.06952414460034462,VOX,VDE,ewma,10
VIS-VOX,-0.016990387643526745,0.05762934107856725,-1.1624354259438325,-0.4725618938842682,-0.11192503755600147,-0.03668053996460208,VIS,VOX,adaptive,5
VPU-VOX,-0.04433284302025375,0.08105940202487127,-1.1637495548179562,-0.8390341403856625,-0.13816097275804584,-0.0910111350485755,VPU,VOX,adaptive,10
VPU-VCR,-0.046029603247600345,0.08245522366519327,-1.1646272847130386,-0.8677209798006645,-0.13387184064276925,-0.09429278935011676,VPU,VCR,ewma,15
VAW-VNQ,-0.016845308137471045,0.05738069630201978,-1.164944178886133,-0.48950813706169255,-0.10508006930721991,-0.03637039766640926,VAW,VNQ,adaptive,20
VFH-VDC,-0.0324612896998751,0.07077655113339161,-1.1650933590202968,-0.7326519076701972,-0.14975265781250813,-0.06765592677905063,VFH,VDC,standard,15
VCR-VFH,-0.014501517372123443,0.05535753821242162,-1.1651803793119182,-0.41662007057526107,-0.0893882084655292,-0.03161313284451828,VCR,VFH,ewma,15
VHT-VGT,-0.05244261218828292,0.08771198691981631,-1.1679431259712867,-0.809449278787897,-0.1896403971594014,-0.106710942211798,VHT,VGT,ewma,20
VDE-VAW,-0.04469169088995567,0.08089251511311812,-1.1705865586889104,-0.8744784144924275,-0.19571223587245845,-0.09163938956439588,VDE,VAW,standard,10
VNQ-VDE,-0.04947426759166285,0.08472112811550965,-1.1741376655896105,-0.8754177818029326,-0.2115534306013146,-0.10088299956673541,VNQ,VDE,adaptive,5
VGT-VAW,-0.03967825095889349,0.07627610913159374,-1.1757056302410225,-0.8251756507058358,-0.10723663038474318,-0.08179371514263123,VGT,VAW,ewma,15
VNQ-VOX,-0.03923423991767583,0.0758827716393968,-1.1759486111251525,-0.8247575870151325,-0.15676201148617697,-0.08092913903169174,VNQ,VOX,standard,5
VPU-VIS,-0.03551517599676823,0.07253210989172253,-1.178997496755948,-0.747052910668138,-0.09162717141180055,-0.07359185067042462,VPU,VIS,adaptive,15
VFH-VAW,-0.00681384173424973,0.048019806809989865,-1.18313349237445,-0.22886572482015505,-0.08830504145990015,-0.015832944276383043,VFH,VAW,ewma,20
VOX-VDE,-0.06133744528429628,0.09410212561894464,-1.1831554765844927,-1.0424645638749686,-0.16583449879053613,-0.12347483106437362,VOX,VDE,standard,10
VFH-VAW,-0.015099927692329785,0.05498092138438272,-1.1840457753918496,-0.44332163527509433,-0.11868205733138126,-0.03273554784655053,VFH,VAW,standard,20
VPU-VDC,-0.011088686026887137,0.051449391733893485,-1.1873548737534152,-0.35191133908459726,-0.07379003866262879,-0.02455795914354708,VPU,VDC,ewma,20
VOX-VNQ,-0.028863992820153207,0.06639172956082158,-1.1878586887528777,-0.6812354938314789,-0.132805331033662,-0.06035303915927526,VOX,VNQ,ewma,15
VOX-VGT,-0.03299435883564364,0.06976954432359232,-1.1895499625268349,-0.7044542088393908,-0.09699455969206472,-0.06854247794932122,VOX,VGT,standard,15
VGT-VFH,-0.05552689469114544,0.08856320300177847,-1.19154333983411,-1.030807197016506,-0.1951915486082041,-0.1122951595256374,VGT,VFH,standard,15
VNQ-VGT,-0.047742211964016776,0.08182757431904834,-1.1944899109793565,-0.8310691803597545,-0.15567515063258774,-0.09733209640325613,VNQ,VGT,ewma,10
VGT-VAW,-0.052629498767557216,0.08589745226816663,-1.1947909519732214,-1.001822070178083,-0.16938931077216446,-0.10671699601768847,VGT,VAW,adaptive,20
VOX-VCR,-0.006478473109449746,0.04720439973449794,-1.1964662918523268,-0.21674472043408965,-0.04916675470969989,-0.015095994180647554,VOX,VCR,ewma,15
VHT-VGT,-0.0691814169570345,0.0993792748490911,-1.199258267259579,-0.9738131998015683,-0.22274344245238276,-0.13807365109396064,VHT,VGT,adaptive,15
VPU-VIS,-0.037966001954983584,0.07334722170501294,-1.199309256849077,-0.7765774213523355,-0.11712043927772842,-0.07824379016087568,VPU,VIS,adaptive,5
VDC-VGT,-0.08580263827713008,0.11317647589008113,-1.1999193048652954,-1.1779067818431732,-0.2573551545291871,-0.16871035160509518,VDC,VGT,standard,5
VCR-VGT,-0.03224399485952357,0.06850863923762132,-1.20049085450758,-0.7425570211569218,-0.1170327323236029,-0.06696408068262294,VCR,VGT,standard,10
VPU-VCR,-0.06938849413327501,0.0990720402233549,-1.2050674828550747,-1.0794000756074957,-0.16664839680164412,-0.1383339460172337,VPU,VCR,standard,20
VDC-VOX,-0.04628785337253947,0.0798770686468115,-1.205450512941213,-0.8713147697828242,-0.13042751433759547,-0.09439944090434826,VDC,VOX,adaptive,20
VPU-VAW,-0.044012323158815266,0.07797739971183656,-1.2056355239625238,-0.8629302444485659,-0.10047201527139393,-0.08998168764919079,VPU,VAW,adaptive,20
VOX-VPU,-0.041253798155773486,0.07554125447779561,-1.2079995068469023,-0.8514949047832762,-0.1602406171402445,-0.08458867988200125,VOX,VPU,ewma,15
VGT-VDC,-0.08423085655152997,0.11101742416374477,-1.2090971985942185,-1.226862353513936,-0.22903311748597743,-0.1656689006620199,VGT,VDC,standard,10
VDE-VIS,-0.0469184827886448,0.08003558972190301,-1.2109423211024515,-0.9940390068571497,-0.15007251906489183,-0.0955519339781864,VDE,VIS,standard,5
VPU-VOX,-0.05548918270438521,0.0870597903340952,-1.2116866155956325,-0.9832785616932033,-0.13293643584390458,-0.11200668906551015,VPU,VOX,standard,20
VNQ-VCR,-0.04521328565702669,0.07852145226465362,-1.2125767278999606,-0.8669452470743885,-0.1548765359130292,-0.09225138976149672,VNQ,VCR,adaptive,15
VDE-VDC,-0.049927465317612614,0.08231525837858635,-1.2139604161603155,-0.889810797707333,-0.1958934536393021,-0.10134244957581684,VDE,VDC,adaptive,15
VDE-VIS,-0.03578225658798815,0.07064933061552896,-1.214197726158397,-0.7807245461520553,-0.12628024858505926,-0.07383450520053336,VDE,VIS,ewma,20
VDE-VCR,-0.06724686537991147,0.09655113727588883,-1.2143499153706063,-1.0422313224841082,-0.19326166390245103,-0.13421253359532093,VDE,VCR,standard,15
VPU-VOX,-0.04950319766657351,0.08186932408434361,-1.2153904869675372,-0.9044714186396999,-0.13395998119048158,-0.10050435938988622,VPU,VOX,adaptive,20
VHT-VDE,-0.04026356621599219,0.07425179098714157,-1.2156416029294617,-0.8639912253619204,-0.11912769166928427,-0.0825848661612123,VHT,VDE,ewma,15
VAW-VDC,-0.03198999585311157,0.06743637897969311,-1.215812549451994,-0.7876094081555333,-0.1089813981526121,-0.06634942562124035,VAW,VDC,standard,15
VOX-VGT,-0.03497797806882555,0.06988556071951649,-1.2159590220629692,-0.7818598812525762,-0.10811359056121295,-0.07224706553830207,VOX,VGT,adaptive,5
VIS-VGT,-0.03345928655479403,0.06859824455813301,-1.216638808943094,-0.8052185306382039,-0.17517859109651068,-0.06924484890529825,VIS,VGT,standard,5
VHT-VCR,-0.04824372711820807,0.0807362218248712,-1.2168482113432701,-0.8725210244315129,-0.16319811882175506,-0.09807191064622378,VHT,VCR,standard,15
VDE-VNQ,-0.056441726985217336,0.08728355274681926,-1.2194935200904293,-0.9630988738415,-0.19361330572623214,-0.1137452238179576,VDE,VNQ,standard,15
VFH-VIS,-0.0060668528552147325,0.04590761679731211,-1.2212973960891265,-0.22040549119348996,-0.08246094171082174,-0.014162927848850426,VFH,VIS,adaptive,5
VAW-VOX,-0.03315745280414517,0.06802474806475771,-1.222458813445094,-0.779856023031719,-0.12264385930585142,-0.0686102316835675,VAW,VOX,standard,5
VPU-VDC,-0.005331580098060423,0.04525759691538943,-1.2225920921410087,-0.18883649569275537,-0.057345473769206734,-0.012650785476120863,VPU,VDC,ewma,10
VAW-VOX,-0.03427207322169246,0.06890067466895276,-1.223095036827936,-0.7549648944455164,-0.09635318450433206,-0.07080580314755014,VAW,VOX,adaptive,10
VOX-VDE,-0.062243283728024325,0.09172574320297094,-1.2236835571847269,-1.057263766198881,-0.1883886334788789,-0.12468312024424666,VOX,VDE,adaptive,5
VIS-VGT,-0.025608644193788648,0.061769455012352696,-1.2240458359017146,-0.6236229605084715,-0.11582349133990355,-0.053648225060304644,VIS,VGT,ewma,20
VNQ-VIS,-0.023536047589761747,0.06006315449325757,-1.2243121129779586,-0.5924008631600759,-0.12107218770459949,-0.049511256591358355,VNQ,VIS,standard,15
VPU-VAW,-0.03241426971330743,0.06720041372951484,-1.2263952725801528,-0.7344553178138149,-0.07974154544237166,-0.06711853736274187,VPU,VAW,ewma,20
VCR-VHT,-0.02990231249947801,0.06508140760670018,-1.2277287083638917,-0.7102815310271993,-0.14358600649878805,-0.06214133941761735,VCR,VHT,ewma,15
VPU-VOX,-0.049329405511978924,0.08087910743441011,-1.2281219299128796,-0.9181054804424373,-0.11258455749524188,-0.1000448715970097,VPU,VOX,adaptive,15
VHT-VGT,-0.06779687850955873,0.09570804408378028,-1.2307939174521472,-1.0480025251351412,-0.18421911656201917,-0.13502226355214264,VHT,VGT,adaptive,5
VIS-VNQ,-0.00699878878800747,0.04628775941786461,-1.2314009039290192,-0.21332548837652518,-0.07424869249976285,-0.016045945521226512,VIS,VNQ,ewma,5
VIS-VNQ,-0.0195465526023298,0.05645139437321714,-1.2319722723328426,-0.5439212632201085,-0.09345356220280943,-0.04147327142835677,VIS,VNQ,ewma,20
VHT-VPU,-0.031636085382534554,0.06618937118139,-1.2333715206148925,-0.7267666742765717,-0.1192380510368376,-0.06553929802283831,VHT,VPU,standard,15
VCR-VHT,-0.012895535604846521,0.05095818952121705,-1.2342576570280073,-0.4012674199727563,-0.05263507702555137,-0.028030754041553307,VCR,VHT,ewma,5
VDE-VDC,-0.05116929811847241,0.08183763288516263,-1.2362197506425507,-0.9152079697513543,-0.2029388165202698,-0.10350615536651342,VDE,VDC,adaptive,20
VCR-VDC,-0.05754902992458633,0.08666818529410457,-1.2409286009580505,-1.0245350520591152,-0.20163103437409458,-0.11560459601012307,VCR,VDC,adaptive,20
VCR-VOX,-0.006346007967363266,0.04526315615088515,-1.2448537123556587,-0.22215851715772278,-0.05778480418954257,-0.014657034539485525,VCR,VOX,ewma,20
VIS-VHT,-0.01636853108502943,0.05327547070269674,-1.2457615148141699,-0.5161965207323306,-0.10171806572194364,-0.03500702412462531,VIS,VHT,ewma,10
VPU-VIS,-0.043326755845997975,0.07484884371704761,-1.246869707150089,-0.857287008152479,-0.12438618707635207,-0.0882994480752497,VPU,VIS,adaptive,10
VFH-VGT,-0.05649684595675008,0.08537233593999466,-1.247439756499144,-1.0100960092340656,-0.14874703919796295,-0.11354527096020117,VFH,VGT,standard,5
VDE-VPU,-0.05421274114478174,0.08334413261906277,-1.2503908538001365,-1.0135678307523242,-0.15230555430596815,-0.10916688662231133,VDE,VPU,adaptive,10
VNQ-VFH,-0.026172803097316694,0.060731857537435326,-1.2542478723026624,-0.6442576666827784,-0.14098464843559178,-0.054597092734202324,VNQ,VFH,adaptive,5
VDC-VAW,-0.01581630679359797,0.05246027933051465,-1.2545931442517972,-0.4338156357428788,-0.13516164329149016,-0.03386607593808,VDC,VAW,ewma,10
VNQ-VDE,-0.06272363759421172,0.08976586287579051,-1.255751729921963,-1.1359714479193814,-0.17991224250655302,-0.12520416046395444,VNQ,VDE,standard,5
VGT-VIS,-0.03303651595933297,0.06606955264818731,-1.2568045738328624,-0.8146923507444863,-0.07804712582236961,-0.06813619405085936,VGT,VIS,ewma,20
VPU-VIS,-0.0473392578872578,0.07739424613779235,-1.2577066480362817,-0.9194138675912621,-0.13173753098374197,-0.09595192017779997,VPU,VIS,standard,20
VNQ-VDE,-0.019963567347105974,0.05558730295543123,-1.2586249669857401,-0.5200552273399954,-0.09481887759866336,-0.042183328907810846,VNQ,VDE,ewma,5
VNQ-VDE,-0.05584664351815257,0.08398399908701623,-1.2603191639931828,-1.0308437925258622,-0.19365129676309356,-0.11217772986709673,VNQ,VDE,adaptive,15
VDE-VDC,-0.04815896577142522,0.07784058987811089,-1.2610254614607932,-0.8992663075397341,-0.1641283204034626,-0.09750444810558545,VDE,VDC,ewma,15
VHT-VOX,-0.03610647088700052,0.06823587409171451,-1.2618944511689918,-0.8131326621660246,-0.13958210440903562,-0.07412874078657006,VHT,VOX,adaptive,5
VPU-VIS,-0.04378059260798622,0.07426816053562625,-1.2627294379130325,-0.8890301017194446,-0.1421970461356652,-0.08904680130220188,VPU,VIS,standard,10
VFH-VHT,-0.02474878169810825,0.05914580042833161,-1.2638053954258868,-0.7048510085898053,-0.08929511031870485,-0.05170871081294792,VFH,VHT,standard,5
VAW-VHT,-0.027010513891163053,0.06080635105049364,-1.266487999373839,-0.7207018566711482,-0.11033189135696098,-0.05618607188869651,VAW,VHT,adaptive,5
VNQ-VIS,-0.014656537154272582,0.05098644127501636,-1.2681123753179977,-0.4127411223784503,-0.0799121057227905,-0.03146976156441805,VNQ,VIS,ewma,20
VAW-VHT,-0.029553971623590455,0.06268549061337102,-1.2690970565144033,-0.7709978034481039,-0.09000450504689539,-0.06120378571424767,VAW,VHT,standard,5
VFH-VOX,-0.010623907717403794,0.04772418530151229,-1.2702973834837308,-0.34465743325001236,-0.08415151397111453,-0.023291888296537056,VFH,VOX,ewma,10
VFH-VHT,-0.024174190262706917,0.058355285405065495,-1.271079213268114,-0.646832172199782,-0.12393181839659173,-0.050531310678680774,VFH,VHT,standard,10
VGT-VIS,-0.039323756259644536,0.0702339236536368,-1.2718035902443734,-0.8967592021665775,-0.14662993983151684,-0.08033068734151072,VGT,VIS,standard,20
VFH-VHT,-0.026236016485974404,0.059941137668424425,-1.2718480070846854,-0.6532069422485035,-0.1202698918827364,-0.054628276710131596,VFH,VHT,standard,20
VFH-VCR,-0.018696557405395123,0.05400590916874238,-1.2720192746084789,-0.5202143821934958,-0.06497852812071103,-0.03958229301950167,VFH,VCR,ewma,15
VAW-VPU,-0.027066386966575973,0.0605346337810113,-1.273095782579102,-0.7178388872714676,-0.09244203329982803,-0.05625647746129259,VAW,VPU,ewma,10
VIS-VDE,-0.03735212362256837,0.06824178917541177,-1.2800385904014695,-0.8348489967703515,-0.1079349622386575,-0.07643827228004296,VIS,VDE,ewma,20
VPU-VDC,-0.02844750737121159,0.06105019778522643,-1.2849672927709188,-0.7764881614237548,-0.0991191222892106,-0.05892652464989223,VPU,VDC,standard,15
VCR-VPU,-0.06899876658571168,0.09253129148491153,-1.2860381031763293,-1.1312343554033402,-0.1647404398247312,-0.13658043396035802,VCR,VPU,adaptive,5
